cluster_key;ticker;filing_day;filedAt;in_backtest;in_strategies;strategies;company;insiders;n_buys;pct_increase_position_max;qty_tot;titles;value_tot
MRTN|2024-10-31;MRTN;2024-10-31;2024-10-31T16:13:28-04:00;False;False;;MARTEN TRANSPORT LTD;BAUER JERRY M;1;6.83;10000.0;Director;158051.0
PFE|2024-10-31;PFE;2024-10-31;2024-10-31T16:06:54-04:00;False;False;;PFIZER INC;Gottlieb Scott;1;11.11;1000.0;Director;28240.0
KFS|2024-10-31;KFS;2024-10-31;2024-10-31T16:02:37-04:00;False;False;;KINGSWAY FINANCIAL SERVICES INC;Fitzgerald John Taylor Maloney | Hansen Kent A;2;0.13;432.0;CFO & EVP | President and CEO;4060.8
UMAC|2024-10-31;UMAC;2024-10-31;2024-10-31T16:02:15-04:00;False;False;;Unusual Machines, Inc.;Evans Allan Thomas | Lowry Robert Paul | Rich Sanford;3;263.16;164473.0;Chief Executive Officer | Director;249998.96
ATLO|2024-10-31;ATLO;2024-10-31;2024-10-31T15:20:07-04:00;False;False;;AMES NATIONAL CORP;Swartz Kevin L;1;8.37;400.0;Director;6800.0
SCLX|2024-10-31;SCLX;2024-10-31;2024-10-31T12:44:57-04:00;False;False;;Scilex Holding Co;Ji Henry;1;2.86;8888.0;Executive Chairperson;8351.1648
BTBD|2024-10-31;BTBD;2024-10-31;2024-10-31T12:30:56-04:00;False;False;;BT Brands, Inc.;COPPERUD GARY;1;1.0;16317.0;Chief Executive Officer;27537.53
TPL|2024-10-31;TPL;2024-10-31;2024-10-31T11:02:27-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13488.12
GMGI|2024-10-31;GMGI;2024-10-31;2024-10-31T09:00:09-04:00;False;False;;Golden Matrix Group, Inc.;Milovanovic Aleksandar;1;0.03;34059.0;10% Owner;82085.70000000001
MTDR|2024-10-31;MTDR;2024-10-31;2024-10-31T07:15:45-04:00;False;False;;Matador Resources Co;Ehrman Monika U;1;0.85;305.0;Director;15530.6
SEPN|2024-10-30;SEPN;2024-10-30;2024-10-30T18:12:25-04:00;False;False;;Septerna, Inc.;RA CAPITAL MANAGEMENT, L.P.;1;225.8;4170000.0;Director;75060000.0
IVCRQ|2024-10-30;IVCRQ;2024-10-30;2024-10-30T17:38:51-04:00;False;False;;INVACARE HOLDINGS Corp;DG Capital Management, LLC | Endurant Capital Management LP | SILVERBACK ASSET MANAGEMENT LLC | TENOR CAPITAL MANAGEMENT Co., L.P.;4;;5465755.0;10% Owner;0.0
CROX|2024-10-30;CROX;2024-10-30;2024-10-30T17:43:11-04:00;False;False;;Crocs, Inc.;REPLOGLE JOHN B;1;31.71;2240.0;Director;252221.76
SCKT|2024-10-30;SCKT;2024-10-30;2024-10-30T17:43:07-04:00;False;False;;SOCKET MOBILE, INC.;BASS CHARLIE;1;0.34;10000.0;Director;10831.0
JOE|2024-10-30;JOE;2024-10-30;2024-10-30T17:42:23-04:00;False;False;;ST JOE Co;Gonzalez Jorge Luis;1;2.9;1695.0;President,  CEO and Chairman;89919.75
BWB|2024-10-30;BWB;2024-10-30;2024-10-30T17:29:19-04:00;False;False;;Bridgewater Bancshares Inc;Crocker Mary Jayne;1;6.91;330.0;EVP & CHIEF STRATEGY OFFICER;6896.967
TTSH|2024-10-30;TTSH;2024-10-30;2024-10-30T16:52:34-04:00;False;False;;TILE SHOP HOLDINGS, INC.;Fund 1 Investments, LLC;1;0.22;26500.0;10% Owner;175338.05
MNPR|2024-10-30;MNPR;2024-10-30;2024-10-30T16:17:28-04:00;False;False;;Monopar Therapeutics;Radhakrishnan Karthik;1;;1550.0;Chief Financial Officer;25187.5
FBK|2024-10-30;FBK;2024-10-30;2024-10-30T16:13:43-04:00;False;False;;FB Financial Corp;Ayers James W.;1;0.02;4000.0;10% Owner;200060.0
BFH|2024-10-30;BFH;2024-10-30;2024-10-30T16:06:33-04:00;False;False;;BREAD FINANCIAL HOLDINGS, INC.;Fawcett John J.;1;18.27;1000.0;Director;51020.0
PBF|2024-10-30;PBF;2024-10-30;2024-10-30T16:05:13-04:00;False;False;;PBF Energy Inc.;Control Empresarial de Capitales S.A. de C.V.;1;1.25;389000.0;10% Owner;11657328.2
TBBK|2024-10-30;TBBK;2024-10-30;2024-10-30T16:01:37-04:00;False;False;;Bancorp, Inc.;Brockman Todd J. | TRYNISKI MARK E;2;97.94;9517.0;Director;477376.55960000004
SKYH|2024-10-30;SKYH;2024-10-30;2024-10-30T13:02:19-04:00;False;False;;Sky Harbour Group Corp;Rozek Alexander Buffett;1;27.03;105264.0;Director;1000008.0
N/A|2024-10-30;N/A;2024-10-30;2024-10-30T11:56:33-04:00;False;False;;Partners Group Growth, LLC;Munsell James F. | Partners Group Finance USD IC Ltd;3;;9076179.144000001;Other;15098453.4993
NONE|2024-10-30;NONE;2024-10-30;2024-10-30T11:55:00-04:00;False;False;;Senior Credit Investments, LLC;Abu Dhabi Investment Authority;1;4.06;2681.363;10% Owner;4999999.257448999
TPL|2024-10-30;TPL;2024-10-30;2024-10-30T11:16:36-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13092.9
NXL|2024-10-30;NXL;2024-10-30;2024-10-30T10:55:00-04:00;False;False;;Nexalin Technology, Inc.;Owens David;1;0.34;500.0;Chief Medical Officer;1095.0
BHRB|2024-10-30;BHRB;2024-10-30;2024-10-30T08:47:08-04:00;False;False;;Burke & Herbert Financial Services Corp.;Anderson Mark Guthrie;1;4.95;1200.0;Director;77035.41
SCLX|2024-10-29;SCLX;2024-10-29;2024-10-29T18:59:31-04:00;False;False;;Scilex Holding Co;SHAH JAISIM;1;41.38;32000.0;See Remarks;31670.4
DFCO|2024-10-29;DFCO;2024-10-29;2024-10-29T18:22:46-04:00;False;False;;DALRADA FINANCIAL CORP;BONAR BRIAN;1;0.32;62977.0;Chief Executive Officer;8696.4993
IBTA|2024-10-29;IBTA;2024-10-29;2024-10-29T17:22:11-04:00;False;False;;Ibotta, Inc.;D. E. SHAW & CO, L.P.;1;0.16;10438.0;10% Owner;775443.979
TBBK|2024-10-29;TBBK;2024-10-29;2024-10-29T16:41:06-04:00;False;False;;Bancorp, Inc.;Cohn Matthew;1;4.94;1065.0;Director;53269.75
MODV|2024-10-29;MODV;2024-10-29;2024-10-29T16:36:56-04:00;False;False;;ModivCare Inc;Q Global Capital Management, L.P.;1;2.34;82264.0;10% Owner;1264636.3599999999
AAP|2024-10-29;AAP;2024-10-29;2024-10-29T16:33:05-04:00;False;False;;ADVANCE AUTO PARTS INC;Jones Jeffrey J II;1;0.59;69.279;Director;2545.31046
INGM|2024-10-29;INGM;2024-10-29;2024-10-29T16:30:22-04:00;False;False;;Ingram Micro Holding Corp;COOK CHRISTIAN B | Sigler Mary Ann;2;;53500.0;Director;1177000.0
RMCF|2024-10-29;RMCF;2024-10-29;2024-10-29T16:24:26-04:00;False;False;;Rocky Mountain Chocolate Factory, Inc.;GEYGAN JEFFREY RICHART | GLOBAL VALUE INVESTMENT CORP.;2;2.53;96614.0;10% Owner | Interim CEO;280271.7442
ORRF|2024-10-29;ORRF;2024-10-29;2024-10-29T16:22:37-04:00;False;False;;ORRSTOWN FINANCIAL SERVICES INC;Joiner Cindy Jeannette;1;1.01;221.0;Director;8360.43
BUSE|2024-10-29;BUSE;2024-10-29;2024-10-29T14:45:55-04:00;False;False;;FIRST BUSEY CORP /NV/;Phillips Scott A.;1;0.98;41.493500000000004;Principal Accounting Officer;1016.6903344000002
AHNR|2024-10-29;AHNR;2024-10-29;2024-10-29T12:45:55-04:00;False;False;;ATHENA GOLD CORP;Gibbs John D | POWER JOHN C /CA/;2;12.7;4590000.0;10% Owner | President and CEO;165240.0
TPL|2024-10-29;TPL;2024-10-29;2024-10-29T11:31:17-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;12922.59
WGO|2024-10-29;WGO;2024-10-29;2024-10-29T10:19:48-04:00;False;False;;WINNEBAGO INDUSTRIES INC;Happe Michael J;1;0.88;2500.0;PRESIDENT & CEO;138800.0
HRL|2024-10-29;HRL;2024-10-29;2024-10-29T09:40:50-04:00;False;False;;HORMEL FOODS CORP /DE/;Kuehneman Paul R;1;1.29;108.0;VICE PRESIDENT AND CONTROLLER;4391.28
ATLO|2024-10-29;ATLO;2024-10-29;2024-10-29T09:27:21-04:00;False;False;;AMES NATIONAL CORP;Clausen Justin C | NELSON JOHN PATRICK;2;31.77;1408.0;Chief Financial Officer | President;23513.6
BYON|2024-10-29;BYON;2024-10-29;2024-10-29T06:45:27-04:00;False;False;;BEYOND, INC.;LEMONIS MARCUS;1;19.54;71428.0;EXECUTIVE CHAIRMAN OF BOARD;499996.0
PSQH|2024-10-28;PSQH;2024-10-28;2024-10-28T20:35:45-04:00;False;False;;PSQ Holdings, Inc.;Loeffler Kelly Lynn;1;;1203704.0;Director;3250000.8000000003
LGF|2024-10-28;LGF;2024-10-28;2024-10-28T18:59:56-04:00;False;False;;LIONS GATE ENTERTAINMENT CORP /CN/;Liberty 77 Capital L.P.;1;8.99;467213.0;10% Owner;3142515.4351
AESI|2024-10-28;AESI;2024-10-28;2024-10-28T18:53:11-04:00;False;False;;Atlas Energy Solutions Inc.;SHEPARD GREGORY M;1;0.31;23300.0;Other;455515.0
BUSE|2024-10-28;BUSE;2024-10-28;2024-10-28T17:26:12-04:00;False;False;;FIRST BUSEY CORP /NV/;Bowe Monica L | DUKEMAN VAN A | Jones Jeffrey David | LYKINS GREGORY B | Phillips Scott A. | Powers John Joseph | Randolph Amy L;7;9.97;1072.3218000000002;Chief of Staff | Director | EVP & CFO | EVP & General Counsel | EVP Chief Risk Officer | President & CEO | Principal Accounting Officer;24962.12087815
RRC|2024-10-28;RRC;2024-10-28;2024-10-28T17:23:19-04:00;False;False;;RANGE RESOURCES CORP;Griffie Charles G.;1;27.44;1275.0;Director;40111.5
PIRS|2024-10-28;PIRS;2024-10-28;2024-10-28T17:18:29-04:00;False;False;;PIERIS PHARMACEUTICALS, INC.;GERAGHTY JAMES A;1;;1.0;Director;1.0
CSGP|2024-10-28;CSGP;2024-10-28;2024-10-28T17:13:24-04:00;False;False;;COSTAR GROUP, INC.;FLORANCE ANDREW C;1;1.18;14731.03;President and CEO;1099966.0101
SEPN|2024-10-28;SEPN;2024-10-28;2024-10-28T16:53:56-04:00;False;False;;Septerna, Inc.;Third Rock Ventures V, L.P.;1;9.73;650000.0;10% Owner;11700000.0
RDGL|2024-10-28;RDGL;2024-10-28;2024-10-28T16:23:49-04:00;False;False;;VIVOS INC;Korenko Michael K;1;0.48;50000.0;CEO AND PRESIDENT;7080.0
CDXS|2024-10-28;CDXS;2024-10-28;2024-10-28T16:05:04-04:00;False;False;;CODEXIS, INC.;Opaleye Management Inc.;1;0.29;25000.0;10% Owner;72720.0
WGO|2024-10-28;WGO;2024-10-28;2024-10-28T14:51:08-04:00;False;False;;WINNEBAGO INDUSTRIES INC;Fisher William C.;1;6.61;2000.0;Director;109620.0
NONE|2024-10-28;NONE;2024-10-28;2024-10-28T14:44:05-04:00;False;False;;Golub Capital Direct Lending Unlevered Corp;Golub David | Golub Lawrence E;2;5.67;240063.066;CHAIRMAN | President, CEO;3600945.9899999998
TPL|2024-10-28;TPL;2024-10-28;2024-10-28T10:58:04-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13183.35
CSBB|2024-10-28;CSBB;2024-10-28;2024-10-28T09:47:46-04:00;False;False;;CSB Bancorp, Inc.;STEINER EDDIE L;1;1.03;600.0;President & CEO;22500.0
LOGI|2024-10-28;LOGI;2024-10-28;2024-10-28T09:00:09-04:00;False;False;;LOGITECH INTERNATIONAL S.A.;GECHT GUY;1;15.62;2500.0;Director;202799.75
BYON|2024-10-28;BYON;2024-10-28;2024-10-28T06:46:24-04:00;False;False;;BEYOND, INC.;LEMONIS MARCUS;1;75.28;156985.0;EXECUTIVE CHAIRMAN OF BOARD;999994.4500000001
ALDF|2024-10-25;ALDF;2024-10-25;2024-10-25T21:53:35-04:00;False;False;;Aldel Financial II Inc.;Aldel Investors II LLC | KAUFFMAN ROBERT I;2;;955000.0;10% Owner | Chief Executive Officer;0.0
NONE|2024-10-25;NONE;2024-10-25;2024-10-25T12:43:54-04:00;False;False;;Sixth Street Lending Partners;Doddy Hurley | Eling Adam | HIGGINBOTHAM RICHARD A | Slotkin Judy S | Tanemura Ronald | UAW Chrysler Retirees Medical Benefits Plan;6;22.48;33960.31;10% Owner | Chief Operating Officer | Director;25596232.820638
PBF|2024-10-25;PBF;2024-10-25;2024-10-25T17:25:25-04:00;False;False;;PBF Energy Inc.;Control Empresarial de Capitales S.A. de C.V.;1;1.17;487100.0;10% Owner;15513108.41
TTSH|2024-10-25;TTSH;2024-10-25;2024-10-25T17:24:00-04:00;False;False;;TILE SHOP HOLDINGS, INC.;Fund 1 Investments, LLC;1;0.21;29000.0;10% Owner;191301.7
FBK|2024-10-25;FBK;2024-10-25;2024-10-25T17:19:27-04:00;False;False;;FB Financial Corp;Ayers James W.;1;0.02;6000.0;10% Owner;289460.0
SNDA|2024-10-25;SNDA;2024-10-25;2024-10-25T17:00:28-04:00;False;False;;SONIDA SENIOR LIVING, INC.;Simanovsky Michael;1;8.85;127218.0;Director;3148645.5
ATLO|2024-10-25;ATLO;2024-10-25;2024-10-25T16:18:51-04:00;False;False;;AMES NATIONAL CORP;Bauer Scott T | Hagan Patrick G | PUTZIER JEFFREY K | Thomas Robert A;4;10.53;930.0;Director | Other;15760.16
GCBC|2024-10-25;GCBC;2024-10-25;2024-10-25T16:48:00-04:00;False;False;;GREENE COUNTY BANCORP INC;Barzee Nick;1;11150.0;892.0;SVP and CFO;25488.8108
INGM|2024-10-25;INGM;2024-10-25;2024-10-25T16:37:19-04:00;False;False;;Ingram Micro Holding Corp;Bay Paul D | Hornstein Carolyn | MONIE ALAIN | Sherman Scott D | Zilis Michael;5;66.81;319850.0;Chief Executive Officer | Director | Executive VP & CFO | Executive VP, Human Resources | SVP, Controller & CAO;7036700.0
MODV|2024-10-25;MODV;2024-10-25;2024-10-25T16:36:22-04:00;False;False;;ModivCare Inc;Q Global Capital Management, L.P.;1;3.56;75548.0;10% Owner;1074719.6800000002
VTRS|2024-10-25;VTRS;2024-10-25;2024-10-25T16:30:03-04:00;False;False;;Viatris Inc;KORMAN HARRY;1;1.24;4403.1;Director;61252.138349999994
MCB|2024-10-25;MCB;2024-10-25;2024-10-25T16:22:01-04:00;False;False;;Metropolitan Bank Holding Corp.;Pamula Chaya;1;7.42;450.0;Director;24428.745
ROLR|2024-10-25;ROLR;2024-10-25;2024-10-25T16:05:48-04:00;False;False;;High Roller Technologies, Inc.;Bradtke Daniel Waldemar | Clemes Benjamin Michael | Cribari Michael | Eachus Brandon Christopher | OEH Invest AB;5;11.34;121250.0;10% Owner | Chief Executive Officer | Director;970000.0
ETON|2024-10-25;ETON;2024-10-25;2024-10-25T16:05:24-04:00;False;False;;Eton Pharmaceuticals, Inc.;Opaleye Management Inc.;1;0.36;10000.0;10% Owner;79814.0
RMCF|2024-10-25;RMCF;2024-10-25;2024-10-25T16:00:04-04:00;False;False;;Rocky Mountain Chocolate Factory, Inc.;GEYGAN JEFFREY RICHART | GLOBAL VALUE INVESTMENT CORP.;2;28.46;1016108.0;10% Owner | Interim CEO;2705498.9562000004
CBKM|2024-10-25;CBKM;2024-10-25;2024-10-25T15:18:18-04:00;False;False;;CONSUMERS BANCORP INC /OH/;Lober Ralph J II | Parkinson John W;2;3.33;1210.0;CEO & President | Director;22710.38
RVP|2024-10-25;RVP;2024-10-25;2024-10-25T14:08:30-04:00;False;False;;RETRACTABLE TECHNOLOGIES INC;SHAW THOMAS J;1;0.08;11441.0;PRESIDENT AND CEO;8180.315
TPL|2024-10-25;TPL;2024-10-25;2024-10-25T12:29:56-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13075.62
CET|2024-10-25;CET;2024-10-25;2024-10-25T10:39:18-04:00;False;False;;CENTRAL SECURITIES CORP;O'Neill Andrew J;1;22.72;1354.0;Vice President;62405.86000000001
NSC|2024-10-25;NSC;2024-10-25;2024-10-25T08:55:49-04:00;False;False;;NORFOLK SOUTHERN CORP;ANDERSON RICHARD H | Fahmy Sameh;2;33.33;2000.0;Director;512850.0
IBTA|2024-10-24;IBTA;2024-10-24;2024-10-24T20:50:57-04:00;False;False;;Ibotta, Inc.;D. E. SHAW & CO, L.P.;1;0.13;12858.0;10% Owner;913648.0869999999
FPH|2024-10-24;FPH;2024-10-24;2024-10-24T20:36:28-04:00;False;False;;Five Point Holdings, LLC;Levinson Sam;1;111.81;3283024.0;Director;10341525.6
SNYR|2024-10-24;SNYR;2024-10-24;2024-10-24T19:01:13-04:00;False;False;;Synergy CHC Corp.;Ross Jack;1;;300000.0;CEO and Chairman;2700000.0
TECX|2024-10-24;TECX;2024-10-24;2024-10-24T17:04:11-04:00;False;False;;Tectonic Therapeutic, Inc.;SPRINGER TIMOTHY A;1;7.9;300000.0;Director;10077000.000000002
RMCF|2024-10-24;RMCF;2024-10-24;2024-10-24T17:00:03-04:00;False;False;;Rocky Mountain Chocolate Factory, Inc.;GEYGAN JEFFREY RICHART | GLOBAL VALUE INVESTMENT CORP.;2;28.46;1016108.0;10% Owner | Interim CEO;2705498.9562
EDUC|2024-10-24;EDUC;2024-10-24;2024-10-24T16:50:32-04:00;False;False;;EDUCATIONAL DEVELOPMENT CORP;Emerson Amy;1;;2000.0;Director;4080.0
UPBD|2024-10-24;UPBD;2024-10-24;2024-10-24T16:35:41-04:00;False;False;;UPBOUND GROUP, INC.;BROWN JEFFREY J;1;1.27;1065.0;Director;31151.25
CBKM|2024-10-24;CBKM;2024-10-24;2024-10-24T16:10:43-04:00;False;False;;CONSUMERS BANCORP INC /OH/;DODDS SCOTT E | Lober Ralph J II | WILLIAMS DEREK G;3;0.83;700.0;CEO & President | EVP, Senior Loan Officer | SVP, Retail Operations & Sales;96374.68
SNV|2024-10-24;SNV;2024-10-24;2024-10-24T16:29:50-04:00;False;False;;SYNOVUS FINANCIAL CORP;Dierdorff Thomas T;1;14.17;1841.0;EVP, Corp. & Inv. Banking;89951.26
PLBC|2024-10-24;PLBC;2024-10-24;2024-10-24T16:27:58-04:00;False;False;;PLUMAS BANCORP;Belstock Richard L;1;0.64;300.0;EVP and CFO;12810.0
TELA|2024-10-24;TELA;2024-10-24;2024-10-24T16:24:50-04:00;False;False;;TELA Bio, Inc.;Cuca Roberto | Firestone Gregory A. | KOBLISH ANTONY | Talmo Paul;4;70.86;182220.0;COO and CFO | Chief Commercial Officer | Chief Executive Officer | Chief Technology Officer;409995.0
NONE|2024-10-24;NONE;2024-10-24;2024-10-24T16:25:01-04:00;False;False;;Kayne DL 2021, Inc.;KAYNE ANDERSON CAPITAL ADVISORS LP;1;11.28;47.54;Other;250012.86
LGCY|2024-10-24;LGCY;2024-10-24;2024-10-24T16:15:27-04:00;False;False;;Legacy Education Inc.;DEROSE ROBERT;1;0.23;2500.0;10% Owner;13500.0
TFSL|2024-10-24;TFSL;2024-10-24;2024-10-24T15:38:53-04:00;False;False;;TFS Financial CORP;Weir Daniel F;1;2.26;1059.0;Director;13727.39
RVP|2024-10-24;RVP;2024-10-24;2024-10-24T12:14:32-04:00;False;False;;RETRACTABLE TECHNOLOGIES INC;SHAW THOMAS J;1;0.14;21142.0;PRESIDENT AND CEO;15661.9936
PNW|2024-10-24;PNW;2024-10-24;2024-10-24T11:24:41-04:00;False;False;;PINNACLE WEST CAPITAL CORP;Flanagan Susan T.;1;200.0;500.0;Director;43270.0
WOLV|2024-10-24;WOLV;2024-10-24;2024-10-24T11:16:47-04:00;False;False;;Wolverine Resources Corp.;Bowins Donald Kenneth | Dyer Slade;2;179.1;5800000.0;Director;105560.0
TPL|2024-10-24;TPL;2024-10-24;2024-10-24T10:56:46-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13012.77
APRE|2024-10-24;APRE;2024-10-24;2024-10-24T08:30:13-04:00;False;False;;Aprea Therapeutics, Inc.;Gilad Oren;1;0.15;500.0;President/CEO;1957.5
MAN|2024-10-24;MAN;2024-10-24;2024-10-24T08:22:26-04:00;False;False;;ManpowerGroup Inc.;McGinnis John T;1;12.77;8000.0;EVP, CFO;498240.0
ETST|2024-10-24;ETST;2024-10-24;2024-10-24T07:54:02-04:00;False;False;;Earth Science Tech, Inc.;Sanchez Yovan Arturo;1;4.17;50000.0;Director;7000.000000000001
VERB|2024-10-23;VERB;2024-10-23;2024-10-23T20:52:41-04:00;False;False;;Verb Technology Company, Inc.;CORSAIR CAPITAL MANAGEMENT, L.P.;1;12.17;39700.0;10% Owner;422198.3172000001
IKT|2024-10-23;IKT;2024-10-23;2024-10-23T19:43:35-04:00;False;False;;Inhibikase Therapeutics, Inc.;Bellini Roberto | Kush Arvind | Munshi Amit;3;;1970000.0;Director;2698900.0000000005
EDUC|2024-10-23;EDUC;2024-10-23;2024-10-23T19:48:48-04:00;False;False;;EDUCATIONAL DEVELOPMENT CORP;Cobb Heather N. | O Keefe Daniel E | White Craig M;3;6.45;28965.0;CHIEF EXECUTIVE OFFICER | CHIEF FINANCIAL OFFICER | CHIEF SALES&MARKETING OFFICER;0.0
CREX|2024-10-23;CREX;2024-10-23;2024-10-23T19:34:33-04:00;False;False;;CREATIVE REALITIES, INC.;LYTTON LAURENCE W;1;0.96;11000.0;10% Owner;20922.0
LGF|2024-10-23;LGF;2024-10-23;2024-10-23T17:13:58-04:00;False;False;;LIONS GATE ENTERTAINMENT CORP /CN/;Liberty 77 Capital L.P.;1;7.49;646080.0;10% Owner;4347081.5236
TCBI|2024-10-23;TCBI;2024-10-23;2024-10-23T16:52:29-04:00;False;False;;TEXAS CAPITAL BANCSHARES INC/TX;STALLINGS ROBERT W;1;30.97;20000.0;Director;425600.0
NONE|2024-10-23;NONE;2024-10-23;2024-10-23T15:59:25-04:00;False;False;;WILSON BANK HOLDING CO;COMER JAMES F | RICHERSON HERBERT ELMER;2;0.39;126.0;Director;9336.599999999999
LGCY|2024-10-23;LGCY;2024-10-23;2024-10-23T16:15:34-04:00;False;False;;Legacy Education Inc.;Milad Ragheb;1;;335.0;Chief Academic Officer;1956.3999999999999
GIFT|2024-10-23;GIFT;2024-10-23;2024-10-23T14:23:05-04:00;False;False;;RDE, Inc.;Wellisch Balazs;1;3.48;36000.0;CTO;53700.0
GALT|2024-10-23;GALT;2024-10-23;2024-10-23T13:39:39-04:00;False;False;;GALECTIN THERAPEUTICS INC;ELDRED KARY;1;1.01;500.0;Director;1300.0
SNWV|2024-10-23;SNWV;2024-10-23;2024-10-23T13:03:42-04:00;False;False;;SANUWAVE Health, Inc.;MANCHESTER MANAGEMENT CO LLC;1;22.04;181818.0;Other;1499998.5
NRDS|2024-10-23;NRDS;2024-10-23;2024-10-23T11:43:15-04:00;False;False;;NERDWALLET, INC.;Topline Capital Management, LLC | Topline Capital Partners, LP;2;8.52;923554.0;10% Owner | Other;10551948.7
TPL|2024-10-23;TPL;2024-10-23;2024-10-23T12:05:34-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;13024.2
AESI|2024-10-23;AESI;2024-10-23;2024-10-23T10:50:35-04:00;False;False;;Atlas Energy Solutions Inc.;SHEPARD GREGORY M;1;0.11;9812.0;Other;194617.58
ATLO|2024-10-23;ATLO;2024-10-23;2024-10-23T10:40:51-04:00;False;False;;AMES NATIONAL CORP;Hagan Patrick G;1;6.97;500.0;Director;8815.0
GEG|2024-10-22;GEG;2024-10-22;2024-10-22T21:27:59-04:00;False;False;;Great Elm Group, Inc.;Northern Right Capital Management, L.P.;1;0.6;50000.0;10% Owner;88326.2201
DYNR|2024-10-22;DYNR;2024-10-22;2024-10-22T15:22:19-04:00;False;False;;DYNARESOURCE INC;NICHOL GARETH | ROSE MATTHEW K;2;191.56;4273846.0;10% Owner | Director;4444799.84
FBK|2024-10-22;FBK;2024-10-22;2024-10-22T18:04:27-04:00;False;False;;FB Financial Corp;Ayers James W.;1;0.02;5500.0;10% Owner;267170.0
CAMP|2024-10-22;CAMP;2024-10-22;2024-10-22T17:31:39-04:00;False;False;;Camp4 Therapeutics Corp;Polaris Management Co. VII, L.L.C.;1;;909090.0;10% Owner;9999990.0
NONE|2024-10-22;NONE;2024-10-22;2024-10-22T15:35:43-04:00;False;False;;BIP Ventures Evergreen BDC;Abu Dhabi Investment Authority | Buffington Mark;3;42.31;672577.1159999999;10% Owner | Chief Executive Officer;15099998.1777036
TTSH|2024-10-22;TTSH;2024-10-22;2024-10-22T17:03:00-04:00;False;False;;TILE SHOP HOLDINGS, INC.;Fund 1 Investments, LLC;1;0.32;46500.0;10% Owner;312815.5
RMCF|2024-10-22;RMCF;2024-10-22;2024-10-22T16:30:04-04:00;False;False;;Rocky Mountain Chocolate Factory, Inc.;GEYGAN JEFFREY RICHART | GLOBAL VALUE INVESTMENT CORP.;2;2.2;62218.0;10% Owner | Interim CEO;135801.34279999998
BCOV|2024-10-22;BCOV;2024-10-22;2024-10-22T16:22:21-04:00;False;False;;BRIGHTCOVE INC;Edenbrook Capital, LLC;1;0.1;11369.0;10% Owner;23595.2462
JANX|2024-10-22;JANX;2024-10-22;2024-10-22T16:20:04-04:00;False;False;;Janux Therapeutics, Inc.;RA CAPITAL MANAGEMENT, L.P.;1;14.78;1200000.0;Director;53700000.0
WYTC|2024-10-22;WYTC;2024-10-22;2024-10-22T12:25:44-04:00;False;False;;WYTEC INTERNATIONAL INC;GRAY WILLIAM HENRY;1;0.0;200.0;CEO;485.79999999999995
TPL|2024-10-22;TPL;2024-10-22;2024-10-22T11:44:21-04:00;False;False;;Texas Pacific Land Corp;STAHL MURRAY;1;0.04;12.0;Director;12831.779999999999
CASS|2024-10-22;CASS;2024-10-22;2024-10-22T11:13:04-04:00;False;False;;CASS INFORMATION SYSTEMS INC;Normile Michael James;1;1.66;200.0;CFO;8059.999999999999
GIFT|2024-10-22;GIFT;2024-10-22;2024-10-22T06:02:33-04:00;False;False;;RDE, Inc.;Thakker Ketan;1;0.37;10000.0;CEO;14900.0
AIRJ|2024-10-21;AIRJ;2024-10-21;2024-10-21T21:36:30-04:00;False;False;;Montana Technologies Corp.;Spence John Yogi;1;23.58;17647.0;10% Owner;149999.5
ALDX|2024-10-21;ALDX;2024-10-21;2024-10-21T20:22:37-04:00;False;False;;Aldeyra Therapeutics, Inc.;Miller-Rich Nancy;1;123.24;922.0;Director;10446.7
JETMF|2024-10-21;JETMF;2024-10-21;2024-10-21T19:31:54-04:00;False;False;;Global Crossing Airlines Group Inc.;Red Oak Partners, LLC;1;39.51;4261630.0;10% Owner;2005537.838
JFBR|2024-10-21;JFBR;2024-10-21;2024-10-21T18:05:27-04:00;False;False;;Jeffs' Brands Ltd;Conroy Jeffrey J.;1;82.84;4787320.0;10% Owner;1559675.3909999998
HEI, HEI.A|2024-10-21;HEI, HEI.A;2024-10-21;2024-10-21T17:10:35-04:00;False;False;;HEICO CORP;CULLIGAN THOMAS M | Fine Carol F. | HENRIQUES ADOLFO | Hildebrandt Mark H | MENDELSON ERIC A | MENDELSON LAURANS A | MENDELSON VICTOR H | Neitzel Julie | SCHRIESHEIM ALAN | Schwitter Frank J;10;162.42;7256.0;COB and CEO | Co-President | Director;1907886.8352
YORW|2024-10-21;YORW;2024-10-21;2024-10-21T13:51:14-04:00;False;False;;YORK WATER CO;Rasmussen Steven R;1;0.63;26.714;Director;1000.0011903999999
